product_name,product_category,brand,manufacturer,package_size,unit,old_price,new_price,catalogue_name,catalogue_date,year,source_url
"Творог «Савушкин» 101 зерно+сливки Персик-абрикос 5%, 130г",Творог,Савушкин,,130,г,59.99,45.9,"Каталог акций «Атак»
                — Москва",с 3 по 9 сентября 2020,2020,https://proshoper.ru//actions/atak/moskva/112400/
"Творог «101 Зерно» 101 зерно сливки Клубника 5% , 130г",Творог,"Творог 101 Зерно 101 зерно сливки Клубника 5% , 130г",,130,г,59.99,45.9,"Каталог акций «Атак»
                — Москва",с 3 по 9 сентября 2020,2020,https://proshoper.ru//actions/atak/moskva/112400/
"Сметана «Домик в деревне» 15% , 300г",Сметана,Домик в деревне,Вимм-Билль-Данн,300,г,72.9,54.9,"Каталог акций «Атак»
                — Москва",с 3 по 9 сентября 2020,2020,https://proshoper.ru//actions/atak/moskva/112400/
"Масло сладко-сливочное «Экомилк» Крестьянское несоленое 72,5% , 180г",Масло сливочное и спред,Экомилк,Экомилк,180,г,143.99,109.9,"Каталог акций «Атак»
                — Москва",с 3 по 9 сентября 2020,2020,https://proshoper.ru//actions/atak/moskva/112400/
"Сыр творожный ""Тысяча озёр"" ""Воздушный"" с маринованными огурчиками и зеленью 140г",Сыр,"Сыр творожный ""Тысяча озёр"" ""Воздушный"" с маринованными огурчиками и зеленью 140г",,"Сыр творожный ""Тысяча озёр"" ""Воздушный"" с маринованными огурчиками и зеленью 140г",г,102.99,69.9,"Каталог акций «Атак»
                — Москва",с 3 по 9 сентября 2020,2020,https://proshoper.ru//actions/atak/moskva/112400/
"Сыр творожный ""Тысяча озёр"" ""Воздушный"" сливочный 140г",Сыр,"Сыр творожный ""Тысяча озёр"" ""Воздушный"" сливочный 140г",,"Сыр творожный ""Тысяча озёр"" ""Воздушный"" сливочный 140г",г,102.99,69.9,"Каталог акций «Атак»
                — Москва",с 3 по 9 сентября 2020,2020,https://proshoper.ru//actions/atak/moskva/112400/
"Сыр «Карат» Домашний 20%, 315г",Сыр,Карат,Карат,315,г,120.99,89.9,"Каталог акций «Атак»
                — Москва",с 3 по 9 сентября 2020,2020,https://proshoper.ru//actions/atak/moskva/112400/
"Сыр Viola Сливочный плавленый, 200 г",Сыр,Viola,,200,г,156.64,99.9,"Каталог акций «Атак»
                — Москва",с 3 по 9 сентября 2020,2020,https://proshoper.ru//actions/atak/moskva/112400/
"Сыр Viola с лисичками плавленый, 200 г",Сыр,Viola,,200,г,156.64,99.9,"Каталог акций «Атак»
                — Москва",с 3 по 9 сентября 2020,2020,https://proshoper.ru//actions/atak/moskva/112400/
"Сыр «Арла Натура» Cливочный 45 % цилиндр, 1 кг",Сыр,,,1000,г,689.99,499,"Каталог акций «Атак»
                — Москва",с 3 по 9 сентября 2020,2020,https://proshoper.ru//actions/atak/moskva/112400/
"Сыр «Радость вкуса» Российский 45 %, 1 кг",Сыр,Радость вкуса,,1000,г,615.2,509,"Каталог акций «Атак»
                — Москва",с 3 по 9 сентября 2020,2020,https://proshoper.ru//actions/atak/moskva/112400/
"Сыр «Радость вкуса» Львиное сердце 45%, 1 кг",Сыр,Радость вкуса,,1000,г,668.7,529,"Каталог акций «Атак»
                — Москва",с 3 по 9 сентября 2020,2020,https://proshoper.ru//actions/atak/moskva/112400/
"Сырок глазированный «Ростагроэкспорт» творожный с ароматом ванили массовая доля жира 20%, 45 г",Сырок,Ростагроэкспорт,Ростагроэкспорт,45,г,18.49,13.9,"Каталог акций «Атак»
                — Москва",с 3 по 9 сентября 2020,2020,https://proshoper.ru//actions/atak/moskva/112400/
"Сырок глазированный «Ростагроэкспорт» творожный с вареной сгущенкой массовая доля жира 15%, 45 г",Сырок,Ростагроэкспорт,Ростагроэкспорт,45,г,18.49,13.9,"Каталог акций «Атак»
                — Москва",с 3 по 9 сентября 2020,2020,https://proshoper.ru//actions/atak/moskva/112400/
"Сырок глазированный «Ростагроэкспорт» творожный с ароматом ванили массовая доля жира 5%, 45 г",Сырок,Ростагроэкспорт,Ростагроэкспорт,45,г,18.49,13.9,"Каталог акций «Атак»
                — Москва",с 3 по 9 сентября 2020,2020,https://proshoper.ru//actions/atak/moskva/112400/
"Творог «Растишка» обогащенный Яблоко груша 3,5%, 100 г",Творог,Растишка,Danone,100,г,29.99,21.9,"Каталог акций «Атак»
                — Москва",с 3 по 9 сентября 2020,2020,https://proshoper.ru//actions/atak/moskva/112400/
"Творог «Растишка» обогащенный Клубника 3,5%, 100 г",Творог,Растишка,Danone,100,г,29.99,21.9,"Каталог акций «Атак»
                — Москва",с 3 по 9 сентября 2020,2020,https://proshoper.ru//actions/atak/moskva/112400/
"Творог «Растишка» обогащенный Банан 3,5%, 100 г",Творог,Растишка,Danone,100,г,29.99,21.9,"Каталог акций «Атак»
                — Москва",с 3 по 9 сентября 2020,2020,https://proshoper.ru//actions/atak/moskva/112400/
Грудка с кожей цыпленка-бройлера «Петелинка» охлажденная 1кг,Грудка,Петелинка,Черкизово,1000,г,239.99,189.9,"Каталог акций «Атак»
                — Москва",с 3 по 9 сентября 2020,2020,https://proshoper.ru//actions/atak/moskva/112400/
"Филе цыпленка бройлера охлажденное ТМ ""Петруха"" лоток 850гр",Филе,"Филе цыпленка бройлера охлажденное ТМ ""Петруха"" лоток 850гр",,"Филе цыпленка бройлера охлажденное ТМ ""Петруха"" лоток 850гр",,278,199.9,"Каталог акций «Атак»
                — Москва",с 3 по 9 сентября 2020,2020,https://proshoper.ru//actions/atak/moskva/112400/
Филе бедра индейки «Пава Пава» охлажденное 1кг,Птица,Пава Пава,,Фие бедра индейки «Пава Пава» охажденное 1к,г,413.99,339,"Каталог акций «Атак»
                — Москва",с 3 по 9 сентября 2020,2020,https://proshoper.ru//actions/atak/moskva/112400/
"Шпикачки Москворецкие «Ближние горки», 340 г",Сосиски и сардельки,Ближние горки,,340 г,,233.99,139.9,"Каталог акций «Атак»
                — Москва",с 3 по 9 сентября 2020,2020,https://proshoper.ru//actions/atak/moskva/112400/
"Грудинка копчено-вареная «Мясной Дом Бородина», 300 г",Ветчина и грудинка,Мясной Дом Бородина,,300,г,296.99,149.9,"Каталог акций «Атак»
                — Москва",с 3 по 9 сентября 2020,2020,https://proshoper.ru//actions/atak/moskva/112400/
"Колбаса сырокопченая «Малаховский мясокомбинат» Салями нежная, 250 г",Колбаса,Малаховский мясокомбинат,,250,г,229.99,159.9,"Каталог акций «Атак»
                — Москва",с 3 по 9 сентября 2020,2020,https://proshoper.ru//actions/atak/moskva/112400/
"Колбаса варено-копченая «Рублевский» Сервелат Московский, 350 г",Колбаса,Рублевский,,350,г,312.99,179.9,"Каталог акций «Атак»
                — Москва",с 3 по 9 сентября 2020,2020,https://proshoper.ru//actions/atak/moskva/112400/
Сосиски молочные оригинальные ТМ Владимирский Стандарт 1кг,Сосиски и сардельки,Сосиски молочные оригинальные ТМ Владимирский Стандарт 1кг,,1000,г,309.99,199.9,"Каталог акций «Атак»
                — Москва",с 3 по 9 сентября 2020,2020,https://proshoper.ru//actions/atak/moskva/112400/
"Колбаса Фуэт Экстра Casademont, сыровяленая, 150 г",Колбаса,Casademont,,150,г,347.49,239,"Каталог акций «Атак»
                — Москва",с 3 по 9 сентября 2020,2020,https://proshoper.ru//actions/atak/moskva/112400/
"Колбаса вареная «Рублевский» Докторская в белковой оболочке, 560 г",Колбаса,Рублевский,,560,г,395.99,239,"Каталог акций «Атак»
                — Москва",с 3 по 9 сентября 2020,2020,https://proshoper.ru//actions/atak/moskva/112400/
Колбаса варено-копченая «Ближние горки» Кремлевская 1кг,Колбаса,Ближние горки,,1000,г,942.49,489,"Каталог акций «Атак»
                — Москва",с 3 по 9 сентября 2020,2020,https://proshoper.ru//actions/atak/moskva/112400/
"Карбонад варено-копченый «Великолукский мясокомбинат», 300 г",Карбонад,Великолукский мясокомбинат,,300,г,212.99,149.9,"Каталог акций «Атак»
                — Москва",с 3 по 9 сентября 2020,2020,https://proshoper.ru//actions/atak/moskva/112400/
"Колбаса сырокопченая «Дымов» Зернистая ГОСТ полусухая, 1 кг",Колбаса,Дымов,,1000,г,1063.99,679,"Каталог акций «Атак»
                — Москва",с 3 по 9 сентября 2020,2020,https://proshoper.ru//actions/atak/moskva/112400/
"Колбаса «Останкино» Итальянская салями, 150 г",Колбаса,Останкино,Останкино,150,г,146.49,99.9,"Каталог акций «Атак»
                — Москва",с 3 по 9 сентября 2020,2020,https://proshoper.ru//actions/atak/moskva/112400/
"Сосиски «Папа может» Сочные, 450 г",Сосиски и сардельки,Папа может,Останкино,450,г,159.8,109.9,"Каталог акций «Атак»
                — Москва",с 3 по 9 сентября 2020,2020,https://proshoper.ru//actions/atak/moskva/112400/
"Колбаса «Папа может» чесночная полукопченая, 420 г",Колбаса,Папа может,Останкино,420,г,209.9,149.9,"Каталог акций «Атак»
                — Москва",с 3 по 9 сентября 2020,2020,https://proshoper.ru//actions/atak/moskva/112400/
"Колбаса  Краковская Традиционная «Черкизово», полукопченая, 400г",Колбаса,Черкизово,Черкизово,400,г,126.69,79.9,"Каталог акций «Атак»
                — Москва",с 3 по 9 сентября 2020,2020,https://proshoper.ru//actions/atak/moskva/112400/
"Лосось рубленый подкопченый с мариновыным огурцом, 200 г",Лосось,"Лосось рубленый подкопченый с мариновыным огурцом, 200 г",,200,г,131.99,84.9,"Каталог акций «Атак»
                — Москва",с 3 по 9 сентября 2020,2020,https://proshoper.ru//actions/atak/moskva/112400/
"Скумбрия «АМОРЕ» холодного копчения нарезка, 280 г",Скумбрия,АМОРЕ,,280,г,147.13,109.9,"Каталог акций «Атак»
                — Москва",с 3 по 9 сентября 2020,2020,https://proshoper.ru//actions/atak/moskva/112400/
"Сельдь «Балтийский Берег» филе по-царски в масле, 500г",Сельдь,Балтийский Берег,,500,г,179.99,139.9,"Каталог акций «Атак»
                — Москва",с 3 по 9 сентября 2020,2020,https://proshoper.ru//actions/atak/moskva/112400/
"Пельмени «Сибирская Коллекция» Классические, 700 г",Пельмени и вареники,Сибирская Коллекция,Щелковский мясоперерабатывающий комбинат,700,г,407.3,229,"Каталог акций «Атак»
                — Москва",с 3 по 9 сентября 2020,2020,https://proshoper.ru//actions/atak/moskva/112400/
"Паштет «Егорьевская КГФ» из печени Деревенский, 150 г",Паштет,Егорьевская фабрика,Егорьевская фабрика,150,г,92.49,59.9,"Каталог акций «Атак»
                — Москва",с 3 по 9 сентября 2020,2020,https://proshoper.ru//actions/atak/moskva/112400/
"Майонез «Ряба» Провансаль Оливковый 67%, 372 г",Майонез,Ряба,,372,г,68.99,52.9,"Каталог акций «Атак»
                — Москва",с 3 по 9 сентября 2020,2020,https://proshoper.ru//actions/atak/moskva/112400/
"Майонез «Скит» провансаль 67%, 450 мл",Майонез,Скит,,450,мл,72.99,56.9,"Каталог акций «Атак»
                — Москва",с 3 по 9 сентября 2020,2020,https://proshoper.ru//actions/atak/moskva/112400/
"Майонез «Слобода» на перепелиных яйцах 67%, 400 мл",Майонез,Слобода,Эфко,400,мл,68.99,55.9,"Каталог акций «Атак»
                — Москва",с 3 по 9 сентября 2020,2020,https://proshoper.ru//actions/atak/moskva/112400/
"Торт «Шереметьевские торты» Исключительный бисквитный 1,3 кг",Торт,Шереметьевские торты,,3 кг,,451.99,299,"Каталог акций «Атак»
                — Москва",с 3 по 9 сентября 2020,2020,https://proshoper.ru//actions/atak/moskva/112400/
"Набор пирожных «Крем Роял» Ассорти, 6 шт, 770г",Набор,Крем Роял,,770,г,1011.99,649,"Каталог акций «Атак»
                — Москва",с 3 по 9 сентября 2020,2020,https://proshoper.ru//actions/atak/moskva/112400/
"Лаваш «ХлебаМастер» Армянский Тонкий, 230 г",Лаваш,ХлебаМастер,,230,г,29.99,19.9,"Каталог акций «Атак»
                — Москва",с 3 по 9 сентября 2020,2020,https://proshoper.ru//actions/atak/moskva/112400/
"Лепешка «ХлебаМастер» Узбекзская, 280 г",Лепешка,ХлебаМастер,,280,г,29.99,19.9,"Каталог акций «Атак»
                — Москва",с 3 по 9 сентября 2020,2020,https://proshoper.ru//actions/atak/moskva/112400/
"Кашка Heinz Гречневая молочная, с 4-х мес, 200 г",Каша,Heinz,,200,г,131.99,92.9,Сезонный каталог Атак «Доп. каталог»,с 27 августа по 9 сентября 2020,2020,https://proshoper.ru//actions/atak/moskva/111643/
"Кашка Heinz «Лакомая многозерновая яблоко вишенка», с 6 мес., 170 г",Каша,Heinz,,170,г,131.99,92.9,Сезонный каталог Атак «Доп. каталог»,с 27 августа по 9 сентября 2020,2020,https://proshoper.ru//actions/atak/moskva/111643/
Вода и сок Агуша Садовые ягоды с 12 мес 300 мл,Вода,Агуша,Вимм-Билль-Данн,300,мл,38.99,29.9,Сезонный каталог Атак «Доп. каталог»,с 27 августа по 9 сентября 2020,2020,https://proshoper.ru//actions/atak/moskva/111643/
Вода и сок Агуша Яблоко с 12 мес 300 мл,Вода,Агуша,Вимм-Билль-Данн,Вода и сок Агуша Яблоко с 12 мес 300 мл,мл,38.99,29.9,Сезонный каталог Атак «Доп. каталог»,с 27 августа по 9 сентября 2020,2020,https://proshoper.ru//actions/atak/moskva/111643/
Вода и сок Агуша Яблоко и виноград с 12 мес 300 мл,Вода,Агуша,Вимм-Билль-Данн,300,мл,38.99,29.9,Сезонный каталог Атак «Доп. каталог»,с 27 августа по 9 сентября 2020,2020,https://proshoper.ru//actions/atak/moskva/111643/
Вода и сок Агуша Яблоко и вишня с 12 мес 300 мл,Вода,Агуша,Вимм-Билль-Данн,Вода и сок Агуша Яблоко и вишня с 12 мес 300 мл,мл,38.99,29.9,Сезонный каталог Атак «Доп. каталог»,с 27 августа по 9 сентября 2020,2020,https://proshoper.ru//actions/atak/moskva/111643/
Пюре Бабушкино Лукошко Кролик с 6 мес 100 гр,Пюре детское,Пюре Бабушкино Лукошко Кролик с 6 мес 100 гр,,100,г,90.99,69.9,Сезонный каталог Атак «Доп. каталог»,с 27 августа по 9 сентября 2020,2020,https://proshoper.ru//actions/atak/moskva/111643/
Пюре ФрутоНяня «Витаминный салатик» с 5 мес 90 гр,Пюре детское,Витаминный салатик,,90,г,44.19,34.9,Сезонный каталог Атак «Доп. каталог»,с 27 августа по 9 сентября 2020,2020,https://proshoper.ru//actions/atak/moskva/111643/
Пюре ФрутоНяня из яблок гипоаллергенное с 4 мес 90 гр,Пюре детское,Пюре ФрутоНяня из яблок гипоаллергенное с 4 мес 90 гр,,90,г,44.19,34.9,Сезонный каталог Атак «Доп. каталог»,с 27 августа по 9 сентября 2020,2020,https://proshoper.ru//actions/atak/moskva/111643/
Пюре ФрутоНяня из яблок и груш с творогом с 6 мес 90 гр,Пюре детское,Пюре ФрутоНяня из яблок и груш с творогом с 6 мес 90 гр,,90,г,44.19,34.9,Сезонный каталог Атак «Доп. каталог»,с 27 августа по 9 сентября 2020,2020,https://proshoper.ru//actions/atak/moskva/111643/
"Пюре ФрутоНяня из яблок, бананов и груш с печеньем с 6 мес 90 гр",Пюре детское,ФрутоНяня,,90,г,44.19,34.9,Сезонный каталог Атак «Доп. каталог»,с 27 августа по 9 сентября 2020,2020,https://proshoper.ru//actions/atak/moskva/111643/
Пюре ФрутоНяня Салатик из фруктов с 6 мес 90 гр,Пюре детское,Пюре ФрутоНяня Салатик из фруктов с 6 мес 90 гр,,90,г,44.19,34.9,Сезонный каталог Атак «Доп. каталог»,с 27 августа по 9 сентября 2020,2020,https://proshoper.ru//actions/atak/moskva/111643/
Пюре ФрутоНяня из груш гипоаллергенное с 4 мес 90 гр,Пюре детское,Пюре ФрутоНяня из груш гипоаллергенное с 4 мес 90 гр,,90,г,44.19,34.9,Сезонный каталог Атак «Доп. каталог»,с 27 августа по 9 сентября 2020,2020,https://proshoper.ru//actions/atak/moskva/111643/
Пюре ФрутоНяня «Салатик со смородиной» с 5 мес 90 гр,Пюре детское,Салатик со смородиной,,90,г,44.19,34.9,Сезонный каталог Атак «Доп. каталог»,с 27 августа по 9 сентября 2020,2020,https://proshoper.ru//actions/atak/moskva/111643/
Пюре ФрутоНяня Яблоко и черника с печеньем с 6 мес 90 гр,Пюре детское,Пюре ФрутоНяня Яблоко и черника с печеньем с 6 мес 90 гр,,90,г,44.19,34.9,Сезонный каталог Атак «Доп. каталог»,с 27 августа по 9 сентября 2020,2020,https://proshoper.ru//actions/atak/moskva/111643/
Пюре ФрутоНяня из яблок и бананов с творогом с 6 мес 90 гр,Пюре детское,Пюре ФрутоНяня из яблок и бананов с творогом с 6 мес 90 гр,,90,г,44.19,34.9,Сезонный каталог Атак «Доп. каталог»,с 27 августа по 9 сентября 2020,2020,https://proshoper.ru//actions/atak/moskva/111643/
Пюре ФрутоНяня из яблок и абрикосов со сливками с 6 мес 90 гр,Пюре детское,Пюре ФрутоНяня из яблок и абрикосов со сливками с 6 мес 90 гр,,90,г,44.19,34.9,Сезонный каталог Атак «Доп. каталог»,с 27 августа по 9 сентября 2020,2020,https://proshoper.ru//actions/atak/moskva/111643/
"Горошек зеленый «6 соток» свежий, мозгового сорта, 400 г",Горошек,"Горошек зеленый 6 соток свежий, мозгового сорта, 400 г",,400,г,88.49,64.9,Сезонный каталог Атак «Доп. каталог»,с 27 августа по 9 сентября 2020,2020,https://proshoper.ru//actions/atak/moskva/111643/
"Икра «Угощение славянки» из кабачков, 545 г",Икра,Угощение Славянки,,545 г,,75.49,54.9,Сезонный каталог Атак «Доп. каталог»,с 27 августа по 9 сентября 2020,2020,https://proshoper.ru//actions/atak/moskva/111643/
"Икра «Угощение Славянки» из баклажанов, 545 г",Икра,Угощение Славянки,,545 г,,86.49,59.9,Сезонный каталог Атак «Доп. каталог»,с 27 августа по 9 сентября 2020,2020,https://proshoper.ru//actions/atak/moskva/111643/
"Горбуша «Вкусные консервы» натуральная, 245 г",Горбуша,Вкусные консервы,,245,г,144.49,99.9,Сезонный каталог Атак «Доп. каталог»,с 27 августа по 9 сентября 2020,2020,https://proshoper.ru//actions/atak/moskva/111643/
"Макаронные изделия «Шебекинские» Спагетти, 450 г",Макароны,Шебекинские,,450,г,53.99,42.9,Сезонный каталог Атак «Доп. каталог»,с 27 августа по 9 сентября 2020,2020,https://proshoper.ru//actions/atak/moskva/111643/
"Макаронные изделия «Шебекинские» Вермишелька легкая, 450 г",Макароны,Шебекинские,,450,г,53.99,42.9,Сезонный каталог Атак «Доп. каталог»,с 27 августа по 9 сентября 2020,2020,https://proshoper.ru//actions/atak/moskva/111643/
"Макаронные изделия «Шебекинские» Рожок полубублик, 450 г",Макароны,Шебекинские,,450,г,53.99,42.9,Сезонный каталог Атак «Доп. каталог»,с 27 августа по 9 сентября 2020,2020,https://proshoper.ru//actions/atak/moskva/111643/
"Макаронные изделия «Шебекинские» Трубки, 450 г",Макароны,Шебекинские,,450,г,53.99,42.9,Сезонный каталог Атак «Доп. каталог»,с 27 августа по 9 сентября 2020,2020,https://proshoper.ru//actions/atak/moskva/111643/
"Макаронные изделия «Шебекинские» Лагман-лапша, 450 г",Макароны,Шебекинские,,450,г,53.99,42.9,Сезонный каталог Атак «Доп. каталог»,с 27 августа по 9 сентября 2020,2020,https://proshoper.ru//actions/atak/moskva/111643/
"Вермишель «Чим-Чим» Фунчоза бобовая, 100 г",Вермишель,"Вермишель Чим-Чим Фунчоза бобовая, 100 г",,100,г,63.99,43.9,Сезонный каталог Атак «Доп. каталог»,с 27 августа по 9 сентября 2020,2020,https://proshoper.ru//actions/atak/moskva/111643/
"Хлопья кукурузные «Любятово», 600 г",Готовый завтрак,Любятово,,600,г,149.49,99.9,Сезонный каталог Атак «Доп. каталог»,с 27 августа по 9 сентября 2020,2020,https://proshoper.ru//actions/atak/moskva/111643/
"Готовый завтрак «Любятово» шарики и звездочки медовые, 420 г",Готовый завтрак,Любятово,,420,г,145.99,99.9,Сезонный каталог Атак «Доп. каталог»,с 27 августа по 9 сентября 2020,2020,https://proshoper.ru//actions/atak/moskva/111643/
"Бульон «Роллтон» говяжий, домашний, 100 г",Бульон,Роллтон,,100,г,33.49,22.9,Сезонный каталог Атак «Доп. каталог»,с 27 августа по 9 сентября 2020,2020,https://proshoper.ru//actions/atak/moskva/111643/
"Бульон «Роллтон» грибной по домашнему, 100 г",Бульон,Роллтон,,100,г,33.49,22.9,Сезонный каталог Атак «Доп. каталог»,с 27 августа по 9 сентября 2020,2020,https://proshoper.ru//actions/atak/moskva/111643/
"Масло «Слобода» подсолнечное, рафинированное, дезодорированное 1.8 л",Масло растительное,Слобода,Эфко,1800,мл,244.9,149.9,Сезонный каталог Атак «Доп. каталог»,с 27 августа по 9 сентября 2020,2020,https://proshoper.ru//actions/atak/moskva/111643/
"Приправа Santa Maria к курице, 12 г",Приправа,Santa Maria,,12,г,33.99,24.9,Сезонный каталог Атак «Доп. каталог»,с 27 августа по 9 сентября 2020,2020,https://proshoper.ru//actions/atak/moskva/111643/
"Приправа Santa Maria к рыбе, 10 г",Приправа,Santa Maria,,10,г,33.99,24.9,Сезонный каталог Атак «Доп. каталог»,с 27 августа по 9 сентября 2020,2020,https://proshoper.ru//actions/atak/moskva/111643/
"Приправа Santa Maria к мясу и курице, 10 г",Приправа,Santa Maria,,10,г,34.99,24.9,Сезонный каталог Атак «Доп. каталог»,с 27 августа по 9 сентября 2020,2020,https://proshoper.ru//actions/atak/moskva/111643/
"Смесь Santa Maria пять видов перца, 8 г",Приправа,Santa Maria,,8,г,45.99,24.9,Сезонный каталог Атак «Доп. каталог»,с 27 августа по 9 сентября 2020,2020,https://proshoper.ru//actions/atak/moskva/111643/
"Смесь Maggi для мяса с чесноком, 26 г",Приправа,Maggi,,26,г,58.99,43.9,Сезонный каталог Атак «Доп. каталог»,с 27 августа по 9 сентября 2020,2020,https://proshoper.ru//actions/atak/moskva/111643/
"Смесь Maggi для мяса жаркого, 34 г",Приправа,Maggi,,34,г,58.99,43.9,Сезонный каталог Атак «Доп. каталог»,с 27 августа по 9 сентября 2020,2020,https://proshoper.ru//actions/atak/moskva/111643/
"Смесь Maggi для приготовления сочной курицы с чесноком, 38 г",Приправа,Maggi,,38,г,58.99,43.9,Сезонный каталог Атак «Доп. каталог»,с 27 августа по 9 сентября 2020,2020,https://proshoper.ru//actions/atak/moskva/111643/
"Смесь Maggi для цыпленка табака, 47 г",Приправа,Maggi,,47,г,58.99,43.9,Сезонный каталог Атак «Доп. каталог»,с 27 августа по 9 сентября 2020,2020,https://proshoper.ru//actions/atak/moskva/111643/
"Смесь Maggi для приготовления сочных тефтелек, 30 г",Приправа,Maggi,,30,г,58.99,43.9,Сезонный каталог Атак «Доп. каталог»,с 27 августа по 9 сентября 2020,2020,https://proshoper.ru//actions/atak/moskva/111643/
"Смесь Maggi для куриного филе по-итальянски, 30.6 г",Приправа,Maggi,,30.6,г,58.99,43.9,Сезонный каталог Атак «Доп. каталог»,с 27 августа по 9 сентября 2020,2020,https://proshoper.ru//actions/atak/moskva/111643/
"Смесь Maggi для куриного филе, 30.6 г",Приправа,Maggi,,30.6,г,58.99,43.9,Сезонный каталог Атак «Доп. каталог»,с 27 августа по 9 сентября 2020,2020,https://proshoper.ru//actions/atak/moskva/111643/
"Смесь Maggi для приготовления курицы карри, 26 г",Приправа,Maggi,,26,г,58.99,43.9,Сезонный каталог Атак «Доп. каталог»,с 27 августа по 9 сентября 2020,2020,https://proshoper.ru//actions/atak/moskva/111643/
"Приправа Maggi на второе, картошка по-деревенски с соусом тартар, 29 г",Приправа,Maggi,,29,г,58.99,43.9,Сезонный каталог Атак «Доп. каталог»,с 27 августа по 9 сентября 2020,2020,https://proshoper.ru//actions/atak/moskva/111643/
"Шоколад Merci Молочный, 4х25 г",Шоколад,Merci,,100,г,163.99,119.9,Сезонный каталог Атак «Доп. каталог»,с 27 августа по 9 сентября 2020,2020,https://proshoper.ru//actions/atak/moskva/111643/
"Шоколад Merci молочный с орехами,100г",Шоколад,Merci,,100,г,163.99,119.9,Сезонный каталог Атак «Доп. каталог»,с 27 августа по 9 сентября 2020,2020,https://proshoper.ru//actions/atak/moskva/111643/
"Пирожное бисквитное Milka с шоколадной начинкой, 175 г",Пирожное,Milka,,175 г,,137.61,99.9,Сезонный каталог Атак «Доп. каталог»,с 27 августа по 9 сентября 2020,2020,https://proshoper.ru//actions/atak/moskva/111643/
"Печенье Milka с кусочками шоколада, 168 г","Печенье, крекеры, хлебцы",Milka,,168,г,137.61,99.9,Сезонный каталог Атак «Доп. каталог»,с 27 августа по 9 сентября 2020,2020,https://proshoper.ru//actions/atak/moskva/111643/
"Печенье Milka покрытое молочным шоколадом, 200 г","Печенье, крекеры, хлебцы",Milka,,200,г,137.61,99.9,Сезонный каталог Атак «Доп. каталог»,с 27 августа по 9 сентября 2020,2020,https://proshoper.ru//actions/atak/moskva/111643/
"Печенье Milka Choko Grain в молочном шоколаде, 168 г","Печенье, крекеры, хлебцы",Milka Choko,,168,г,137.61,99.9,Сезонный каталог Атак «Доп. каталог»,с 27 августа по 9 сентября 2020,2020,https://proshoper.ru//actions/atak/moskva/111643/
"Печенье бисквитное Milka мя гкое с кусочками шоколада, 156 г","Печенье, крекеры, хлебцы",Milka,,156,г,137.61,99.9,Сезонный каталог Атак «Доп. каталог»,с 27 августа по 9 сентября 2020,2020,https://proshoper.ru//actions/atak/moskva/111643/
"Конфеты Победа вкуса «Мишки в лесу» вафельные с начинкой в горьком шоколаде, 200 г",Конфеты,Мишки в лесу,,200,г,127.99,89.9,Сезонный каталог Атак «Доп. каталог»,с 27 августа по 9 сентября 2020,2020,https://proshoper.ru//actions/atak/moskva/111643/
Конфеты Лёвушка с мягкой карамелью вес 1кг,Конфеты,Конфеты Лёвушка с мягкой карамелью вес 1кг,,1000,г,396.99,265,Сезонный каталог Атак «Доп. каталог»,с 27 августа по 9 сентября 2020,2020,https://proshoper.ru//actions/atak/moskva/111643/
"Конфеты Славянка ""Золотой Степ"" весовые 1кг",Конфеты,"Конфеты Славянка ""Золотой Степ"" весовые 1кг",,1000,г,461.99,309,Сезонный каталог Атак «Доп. каталог»,с 27 августа по 9 сентября 2020,2020,https://proshoper.ru//actions/atak/moskva/111643/
"Конфеты Славянка ""Степ"" лесной орех весовые 1кг",Конфеты,"Конфеты Славянка ""Степ"" лесной орех весовые 1кг",,1000,г,493.99,329,Сезонный каталог Атак «Доп. каталог»,с 27 августа по 9 сентября 2020,2020,https://proshoper.ru//actions/atak/moskva/111643/
МАРМ.ФРУТТЕЛЛА МЕДВЕЖАТА 70Г.,МАРМ.ФРУТТЕЛЛА,МАРМ.ФРУТТЕЛЛА МЕДВЕЖАТА 70Г.,,МАРМ.ФРУТТЕЛЛА МЕДВЕЖАТА 70Г.,г,53.99,39.9,Сезонный каталог Атак «Доп. каталог»,с 27 августа по 9 сентября 2020,2020,https://proshoper.ru//actions/atak/moskva/111643/
"Печенье «Юбилейное» витаминизированное традиционное, 313 г","Печенье, крекеры, хлебцы",Юбилейное,,313,г,66.49,49.9,Сезонный каталог Атак «Доп. каталог»,с 27 августа по 9 сентября 2020,2020,https://proshoper.ru//actions/atak/moskva/111643/
"Печенье «Юбилейное» с овсяными хлопьями, 313 г","Печенье, крекеры, хлебцы",Юбилейное,,313,г,66.49,49.9,Сезонный каталог Атак «Доп. каталог»,с 27 августа по 9 сентября 2020,2020,https://proshoper.ru//actions/atak/moskva/111643/
"Печенье «Юбилейное» «Постное», 313 г","Печенье, крекеры, хлебцы",Юбилейное,,313,г,66.49,49.9,Сезонный каталог Атак «Доп. каталог»,с 27 августа по 9 сентября 2020,2020,https://proshoper.ru//actions/atak/moskva/111643/
"Печенье «Любятово» «Овсяное классическое», 250 г","Печенье, крекеры, хлебцы",Любятово,,250,г,79.99,59.9,Сезонный каталог Атак «Доп. каталог»,с 27 августа по 9 сентября 2020,2020,https://proshoper.ru//actions/atak/moskva/111643/
